"location","seagrassnet_sitecode","transect","quadrat","species","date_sampling","month","day","year","time","percent_cover","prior_yr_mean_daily_mean_temp","prior_yr_min_daily_mean_temp","prior_yr_max_daily_mean_temp","prior_yr_q1_daily_mean_temp","prior_yr_q3_daily_mean_temp","period_avg_mean_daily_mean_temp"
"T-Dock","RN31.2","A",7,"ZM",2009-07-07,7,7,2009,NA,95,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2009-07-07,7,7,2009,NA,75,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2009-07-07,7,7,2009,NA,90,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2009-07-07,7,7,2009,NA,80,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2009-07-07,7,7,2009,NA,80,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2009-07-07,7,7,2009,NA,80,20.8711956521739,14.52,24.26,19.8125,22.4475,20.7942880467944
"T-Dock","RN31.2","A",1,"ZM",2010-07-09,7,9,2010,NA,60,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",2,"ZM",2010-07-09,7,9,2010,NA,75,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",3,"ZM",2010-07-09,7,9,2010,NA,75,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",4,"ZM",2010-07-09,7,9,2010,NA,75,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",5,"ZM",2010-07-09,7,9,2010,NA,85,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",6,"ZM",2010-07-09,7,9,2010,NA,90,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",7,"ZM",2010-07-09,7,9,2010,NA,90,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2010-07-09,7,9,2010,NA,25,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2010-07-09,7,9,2010,NA,20,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2010-07-09,7,9,2010,NA,35,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2010-07-09,7,9,2010,NA,15,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2010-07-09,7,9,2010,NA,2,19.9029213483146,14.78,23.75,17.03,22.52,20.7942880467944
"T-Dock","RN31.2","A",1,"ZM",2011-07-13,7,13,2011,NA,25,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",2,"ZM",2011-07-13,7,13,2011,NA,20,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",3,"ZM",2011-07-13,7,13,2011,NA,15,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",4,"ZM",2011-07-13,7,13,2011,NA,20,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",5,"ZM",2011-07-13,7,13,2011,NA,20,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",6,"ZM",2011-07-13,7,13,2011,NA,20,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",7,"ZM",2011-07-13,7,13,2011,NA,15,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2011-07-13,7,13,2011,NA,40,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2011-07-13,7,13,2011,NA,40,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2011-07-13,7,13,2011,NA,35,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2011-07-13,7,13,2011,NA,25,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2011-07-13,7,13,2011,NA,10,21.4407608695652,16.99,24.42,20.705,22.7775,20.7942880467944
"T-Dock","RN31.2","A",1,"ZM",2012-07-19,7,19,2012,NA,15,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",2,"ZM",2012-07-19,7,19,2012,NA,5,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",3,"ZM",2012-07-19,7,19,2012,NA,15,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",4,"ZM",2012-07-19,7,19,2012,NA,0,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",5,"ZM",2012-07-19,7,19,2012,NA,0,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",6,"ZM",2012-07-19,7,19,2012,NA,0,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",7,"ZM",2012-07-19,7,19,2012,NA,8,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2012-07-19,7,19,2012,NA,100,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2012-07-19,7,19,2012,NA,40,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2012-07-19,7,19,2012,NA,0,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2012-07-19,7,19,2012,NA,0,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2012-07-19,7,19,2012,NA,10,21.1091954022989,16.66,24.7,19.22,22.78,20.7942880467944
"T-Dock","RN31.2","A",1,"ZM",2013-07-16,7,16,2013,NA,10,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",2,"ZM",2013-07-16,7,16,2013,NA,7,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",3,"ZM",2013-07-16,7,16,2013,NA,1,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",4,"ZM",2013-07-16,7,16,2013,NA,1,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",5,"ZM",2013-07-16,7,16,2013,NA,0,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",6,"ZM",2013-07-16,7,16,2013,NA,1,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",7,"ZM",2013-07-16,7,16,2013,NA,5,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2013-07-16,7,16,2013,NA,5,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2013-07-16,7,16,2013,NA,1,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2013-07-16,7,16,2013,NA,0,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2013-07-16,7,16,2013,NA,0,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2013-07-16,7,16,2013,NA,5,21.6336956521739,16.21,24.79,20.5325,23.015,20.7942880467944
"T-Dock","RN31.2","A",1,"ZM",2017-08-17,8,17,2017,NA,0,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",2,"ZM",2017-08-17,8,17,2017,NA,25,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",3,"ZM",2017-08-17,8,17,2017,NA,1,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",4,"ZM",2017-08-17,8,17,2017,NA,5,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",5,"ZM",2017-08-17,8,17,2017,NA,30,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",6,"ZM",2017-08-17,8,17,2017,NA,1,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",7,"ZM",2017-08-17,8,17,2017,NA,1,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",8,"ZM",2017-08-17,8,17,2017,NA,80,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",9,"ZM",2017-08-17,8,17,2017,NA,95,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",10,"ZM",2017-08-17,8,17,2017,NA,50,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",11,"ZM",2017-08-17,8,17,2017,NA,10,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"T-Dock","RN31.2","A",12,"ZM",2017-08-17,8,17,2017,NA,15,20.5797058823529,16.42,25.08,18.085,23.2,20.7942880467944
"Tingles Island","MD12.2","A",1,"ZM",2009-06-24,6,24,2009,"11:45:00",10,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2009-06-24,6,24,2009,"11:45:00",2,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2009-06-24,6,24,2009,"11:45:00",1,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2009-06-24,6,24,2009,"11:45:00",0,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2009-06-24,6,24,2009,"11:45:00",40,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2009-06-24,6,24,2009,"11:45:00",1,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2009-06-24,6,24,2009,"11:45:00",5,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2009-06-24,6,24,2009,"11:45:00",10,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2009-06-24,6,24,2009,"11:45:00",5,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2009-06-24,6,24,2009,"11:45:00",59,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2009-06-24,6,24,2009,"11:45:00",30,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2009-06-24,6,24,2009,"11:45:00",80,NA,NA,NA,NA,NA,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2010-06-24,6,24,2010,"12:30:00",1,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2010-06-24,6,24,2010,"12:30:00",1,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2010-06-24,6,24,2010,"12:30:00",5,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2010-06-24,6,24,2010,"12:30:00",5,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2010-06-24,6,24,2010,"12:30:00",0,26.7515662650602,20.86,30.12,25.56,28.255,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2011-06-28,6,28,2011,"09:30:00",0,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2011-06-28,6,28,2011,"09:30:00",1,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2011-06-28,6,28,2011,"09:30:00",0,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2011-06-28,6,28,2011,"09:30:00",1,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2011-06-28,6,28,2011,"09:30:00",25,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2011-06-28,6,28,2011,"09:30:00",5,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2011-06-28,6,28,2011,"09:30:00",20,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2011-06-28,6,28,2011,"09:30:00",75,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2011-06-28,6,28,2011,"09:30:00",1,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2011-06-28,6,28,2011,"09:30:00",1,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2011-06-28,6,28,2011,"09:30:00",0,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2011-06-28,6,28,2011,"09:30:00",1,27.8889130434783,22.23,31.29,26.6125,29.3675,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2012-06-26,6,26,2012,"10:10:00",80,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2012-06-26,6,26,2012,"10:10:00",10,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2012-06-26,6,26,2012,"10:10:00",95,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2012-06-26,6,26,2012,"10:10:00",25,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2012-06-26,6,26,2012,"10:10:00",0,27.6379347826087,23.39,32.6,26.525,28.8175,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2013-06-24,6,24,2013,"14:30:00",15,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2013-06-24,6,24,2013,"14:30:00",10,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2013-06-24,6,24,2013,"14:30:00",10,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2013-06-24,6,24,2013,"14:30:00",0,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2013-06-24,6,24,2013,"14:30:00",10,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2013-06-24,6,24,2013,"14:30:00",40,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2013-06-24,6,24,2013,"14:30:00",15,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2013-06-24,6,24,2013,"14:30:00",25,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2013-06-24,6,24,2013,"14:30:00",25,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2013-06-24,6,24,2013,"14:30:00",15,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2013-06-24,6,24,2013,"14:30:00",0,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2013-06-24,6,24,2013,"14:30:00",15,27.1294565217391,21.25,31.09,25.78,28.9725,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2014-06-30,6,30,2014,"13:00:00",10,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2014-06-30,6,30,2014,"13:00:00",0,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2014-06-30,6,30,2014,"13:00:00",20,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2014-06-30,6,30,2014,"13:00:00",35,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2014-06-30,6,30,2014,"13:00:00",1,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2014-06-30,6,30,2014,"13:00:00",85,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2014-06-30,6,30,2014,"13:00:00",65,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2014-06-30,6,30,2014,"13:00:00",30,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2014-06-30,6,30,2014,"13:00:00",65,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2014-06-30,6,30,2014,"13:00:00",65,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2014-06-30,6,30,2014,"13:00:00",0,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2014-06-30,6,30,2014,"13:00:00",30,26.2269565217391,22.26,31.31,24.7175,27.5325,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2015-06-30,6,30,2015,"10:15:00",1,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2015-06-30,6,30,2015,"10:15:00",30,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2015-06-30,6,30,2015,"10:15:00",0,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2015-06-30,6,30,2015,"10:15:00",2,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2015-06-30,6,30,2015,"10:15:00",25,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2015-06-30,6,30,2015,"10:15:00",2,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2015-06-30,6,30,2015,"10:15:00",20,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2015-06-30,6,30,2015,"10:15:00",5,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2015-06-30,6,30,2015,"10:15:00",5,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2015-06-30,6,30,2015,"10:15:00",0,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2015-06-30,6,30,2015,"10:15:00",25,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2015-06-30,6,30,2015,"10:15:00",10,25.9463043478261,20.3,29.17,25.125,26.9125,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2016-06-27,6,27,2016,"17:45:00",1,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2016-06-27,6,27,2016,"17:45:00",0,26.8284782608696,17.13,30.23,25.965,28.575,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2017-06-13,6,13,2017,NA,1,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2017-06-13,6,13,2017,NA,5,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2017-06-13,6,13,2017,NA,0,27.7129347826087,21.15,31.95,25.77,29.9,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2018-06-12,6,12,2018,NA,1,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2018-06-12,6,12,2018,NA,25,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
